Column: score, Scaled Score: -0.90, Failing Ratio: 1.00, Counts: 1/1
Column: score, Scaled Score: -0.70, Failing Ratio: nan, Counts: 0/1
Column: score, Scaled Score: -0.60, Failing Ratio: 1.00, Counts: 1/1
Column: score, Scaled Score: -0.50, Failing Ratio: 1.00, Counts: 1/1
Column: score, Scaled Score: -0.40, Failing Ratio: 0.60, Counts: 3/5
Column: score, Scaled Score: -0.30, Failing Ratio: 0.67, Counts: 6/9
Column: score, Scaled Score: -0.20, Failing Ratio: 0.55, Counts: 6/11
Column: score, Scaled Score: -0.10, Failing Ratio: 0.67, Counts: 16/24
Column: score, Scaled Score: 0.00, Failing Ratio: 0.44, Counts: 25/57
Column: score, Scaled Score: 0.10, Failing Ratio: 0.48, Counts: 21/44
Column: score, Scaled Score: 0.20, Failing Ratio: 0.43, Counts: 13/30
Column: score, Scaled Score: 0.30, Failing Ratio: 0.53, Counts: 9/17
Column: score, Scaled Score: 0.40, Failing Ratio: 0.60, Counts: 6/10
Column: score, Scaled Score: 0.50, Failing Ratio: 0.30, Counts: 3/10
Column: score, Scaled Score: 0.60, Failing Ratio: 0.71, Counts: 5/7
Column: score, Scaled Score: 0.70, Failing Ratio: 1.00, Counts: 1/1
Column: score, Scaled Score: 0.80, Failing Ratio: nan, Counts: 0/3
Column: score, Scaled Score: 0.90, Failing Ratio: nan, Counts: 0/2
Column: score_org, Scaled Score: -1.00, Failing Ratio: 0.75, Counts: 3/4
Column: score_org, Scaled Score: -0.80, Failing Ratio: 0.73, Counts: 11/15
Column: score_org, Scaled Score: -0.60, Failing Ratio: 0.50, Counts: 5/10
Column: score_org, Scaled Score: -0.40, Failing Ratio: 0.59, Counts: 16/27
Column: score_org, Scaled Score: -0.20, Failing Ratio: 0.44, Counts: 20/45
Column: score_org, Scaled Score: 0.00, Failing Ratio: 0.42, Counts: 25/59
Column: score_org, Scaled Score: 0.20, Failing Ratio: 0.85, Counts: 17/20
Column: score_org, Scaled Score: 0.40, Failing Ratio: 0.39, Counts: 7/18
Column: score_org, Scaled Score: 0.60, Failing Ratio: 0.22, Counts: 2/9
Column: score_org, Scaled Score: 0.80, Failing Ratio: 0.38, Counts: 3/8
Column: score_org, Scaled Score: 1.00, Failing Ratio: 0.42, Counts: 8/19
Column: score_trs, Scaled Score: -1.00, Failing Ratio: 1.00, Counts: 1/1
Column: score_trs, Scaled Score: -0.80, Failing Ratio: 1.00, Counts: 1/1
Column: score_trs, Scaled Score: -0.60, Failing Ratio: 0.33, Counts: 1/3
Column: score_trs, Scaled Score: -0.40, Failing Ratio: 0.58, Counts: 7/12
Column: score_trs, Scaled Score: -0.20, Failing Ratio: 0.42, Counts: 8/19
Column: score_trs, Scaled Score: 0.00, Failing Ratio: 0.51, Counts: 32/63
Column: score_trs, Scaled Score: 0.20, Failing Ratio: 0.48, Counts: 29/61
Column: score_trs, Scaled Score: 0.40, Failing Ratio: 0.45, Counts: 15/33
Column: score_trs, Scaled Score: 0.60, Failing Ratio: 0.55, Counts: 12/22
Column: score_trs, Scaled Score: 0.80, Failing Ratio: 0.58, Counts: 7/12
Column: score_trs, Scaled Score: 1.00, Failing Ratio: 0.57, Counts: 4/7
